AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202305,5201801,ARAGOIÂNIA,52,GOIÁS,CO,CENTRO-OESTE,24449773.18,98570,14364057.19,9599,25920578.76,80723,15027790.3,21926,4365,346,4537,316
202505,5004700,IVINHEMA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,129917206.11,526941,64937739.23,47009,132658766.97,285509,65104182.65,136590,16320,1273,16015,1240
202501,2200459,ALVORADA DO GURGUÉIA,22,PIAUÍ,NE,NORDESTE,12845715.63,94582,2561731.66,2145,12167026.31,58956,2404642.61,10128,2785,78,2777,77
202412,3526001,JUNQUEIRÓPOLIS,35,SÃO PAULO,SE,SUDESTE,65567366.95,359220,109840816.51,30465,68170866.76,195756,45806762.51,80335,11290,883,11181,854
202409,1709500,GURUPI,17,TOCANTINS,NO,NORTE,528820648.56,2070395,531731158.47,173133,525236839.37,1271398,488078539.12,439567,58595,4901,59496,4550
202304,1501709,BRAGANÇA,15,PARÁ,NO,NORTE,157082013.3,1070139,42197169.29,42404,156860639.99,861732,39856553.5,117322,47176,1371,47620,1321
202304,1718899,SANTA RITA DO TOCANTINS,17,TOCANTINS,NO,NORTE,3206532.89,16600,3096391.2,1138,3244433.5,11541,4398308.28,3143,792,47,814,44
202508,2923209,OLIVEIRA DOS BREJINHOS,29,BAHIA,NE,NORDESTE,51830925.57,369695,15759115.95,18664,50093550.04,210181,17506454.94,60500,10212,457,9946,448
202509,3169703,TURMALINA,31,MINAS GERAIS,SE,SUDESTE,11725800.07,52123,9324912.88,5071,11239349.86,28836,11370137.92,16648,9066,692,7253,649
202411,3170529,URUCUIA,31,MINAS GERAIS,SE,SUDESTE,24541332.42,155294,7625888.67,8768,23801515.9,91095,7637812.18,26158,5039,299,4946,274
202304,2919926,MADRE DE DEUS,29,BAHIA,NE,NORDESTE,44869204.98,328844,9617202.48,13155,43620724.48,248950,7448115.53,31830,11776,478,11863,426
202505,3516705,GARÇA,35,SÃO PAULO,SE,SUDESTE,170309842.73,892112,211248040.32,83597,197995790.91,492803,201349382.07,214872,27596,2639,27151,2496
202408,3168606,TEÓFILO OTONI,31,MINAS GERAIS,SE,SUDESTE,526338784.48,2766005,365966738.19,162611,540375786.81,1801519,365194432.78,794366,86074,5431,86866,5035
202411,3554508,TIETÊ,35,SÃO PAULO,SE,SUDESTE,158012951.73,705999,277997384.68,68328,170198377.68,420758,263274409.22,136841,25165,2506,24925,2374
202306,2505501,VISTA SERRANA,25,PARAÍBA,NE,NORDESTE,12494525.82,45230,460398.28,547,11806379.14,47976,573092.7,2189,1638,42,1613,35
202408,5008008,TERENOS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,42995384.97,282376,32975815.92,19132,42139196.37,157899,44610439.13,43890,8144,545,8018,486
202306,3105400,BARÃO DE COCAIS,31,MINAS GERAIS,SE,SUDESTE,69166308.64,352011,24162203.65,22718,63838050.19,226868,22647179.1,65501,16959,1041,16566,968
202505,3204559,SANTA MARIA DE JETIBÁ,32,ESPÍRITO SANTO,SE,SUDESTE,150173481.31,505454,307974213.51,43521,167935955.45,329066,325247355.45,181672,19715,1891,18755,1793
202405,4308805,GENERAL CÂMARA,43,RIO GRANDE DO SUL,SU,SUL,13745573.93,78617,4337365.42,3560,13771399.51,42401,4620832.48,10706,3884,219,3741,207
202403,2516805,TRIUNFO,25,PARAÍBA,NE,NORDESTE,21421260.31,126728,1323107.39,1678,19077379.47,87313,1654352.34,19090,4482,98,4356,87
202304,2110005,SANTA LUZIA,21,MARANHÃO,NE,NORDESTE,120117300.91,725685,14321792.48,20367,109195994.64,538239,16430387.08,61957,30359,543,29432,521
202309,3119609,CORONEL PACHECO,31,MINAS GERAIS,SE,SUDESTE,3185034.83,19384,1070350.84,1496,3282302.45,13522,705831.44,2627,1100,64,1095,61
202406,4204608,CRICIÚMA,42,SANTA CATARINA,SU,SUL,836187148.58,3440409,1391554058.14,415763,908554932.64,2061524,1432558224.83,1249364,138690,16512,137350,15592
202407,3122504,DOM CAVATI,31,MINAS GERAIS,SE,SUDESTE,16537378.61,71584,3964419.77,4652,17629207.88,49267,4736900.83,16370,2998,216,3022,213
202310,2100907,ARAIOSES,21,MARANHÃO,NE,NORDESTE,38850331.31,364152,3394643.23,7897,37409081.93,247792,3924843.64,21879,14260,242,14266,238
202501,3129707,IBIRACI,31,MINAS GERAIS,SE,SUDESTE,48307576.37,183696,33283862.12,9408,42267851.13,97466,39477227.52,30122,6333,318,6084,301
202407,2905404,CAIRU,29,BAHIA,NE,NORDESTE,53861281.2,425947,28771778.74,43077,53189893.96,278922,21355050.68,98528,9668,1027,9619,946
202406,4300703,ANTA GORDA,43,RIO GRANDE DO SUL,SU,SUL,12691244.95,38259,11847850.92,4198,10551600.76,19060,14277014.67,12139,2535,313,2145,304
202310,3162575,SÃO JOÃO DO MANTENINHA,31,MINAS GERAIS,SE,SUDESTE,12119774.92,49649,4473262.42,3381,13077960.75,31931,4073627.03,11474,2433,218,2455,221
202402,3154903,RIO CASCA,31,MINAS GERAIS,SE,SUDESTE,28640988.85,157236,6333944.01,7895,27282841.0,93849,6210941.7,18930,6496,437,6460,420
202404,5106224,NOVA MUTUM,51,MATO GROSSO,CO,CENTRO-OESTE,365140818.16,941058,323060182.88,134603,378438182.45,525291,431079570.78,303609,32043,4346,31319,4078
202503,2703106,IGACI,27,ALAGOAS,NE,NORDESTE,55739805.73,359442,6334481.9,5731,53541153.67,232133,5125342.4,21321,11677,188,11529,169
202406,2107506,PAÇO DO LUMIAR,21,MARANHÃO,NE,NORDESTE,395814106.55,3187396,128525273.25,122670,385670479.95,2295944,110259031.61,358752,74598,2743,74185,2557
202412,2414100,TENENTE ANANIAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,43902715.22,254715,5882074.38,3615,41723198.71,185323,5939562.4,25486,5540,143,5344,140
202307,2607505,ITAÍBA,26,PERNAMBUCO,NE,NORDESTE,33646707.54,180134,2977252.2,3921,32381981.33,123252,3890322.86,16840,8847,206,8637,185
202401,4216206,SÃO FRANCISCO DO SUL,42,SANTA CATARINA,SU,SUL,174639789.52,785978,281802729.8,97613,185099013.97,518142,286286034.27,235604,31183,3381,30710,3243
202306,2926301,RIACHÃO DO JACUÍPE,29,BAHIA,NE,NORDESTE,72400377.94,390563,37455149.98,17779,76577857.52,302972,38131391.29,51236,15065,813,15519,790
202307,1501576,BOM JESUS DO TOCANTINS,15,PARÁ,NO,NORTE,31709714.74,152747,9021893.03,8001,29024547.55,99878,10750000.44,25413,5842,222,5715,212
202408,4306551,DOM PEDRO DE ALCÂNTARA,43,RIO GRANDE DO SUL,SU,SUL,7432120.98,28933,11150956.14,2318,7081413.49,18402,10005387.73,7300,1220,105,1159,98
202410,3135209,JANUÁRIA,31,MINAS GERAIS,SE,SUDESTE,171141430.48,1183563,51301524.08,56581,170023981.78,732520,45537855.82,160629,37821,1719,37757,1616
202403,2409407,PAU DOS FERROS,24,RIO GRANDE DO NORTE,NE,NORDESTE,97772581.15,582117,36980896.07,27911,90666815.53,404259,44106674.13,121598,17302,1017,16953,943
202502,3542008,QUINTANA,35,SÃO PAULO,SE,SUDESTE,24893129.74,116139,11158697.66,8210,23256185.13,57742,12296676.77,19282,3799,280,3676,265
202505,3108552,BRASILÂNDIA DE MINAS,31,MINAS GERAIS,SE,SUDESTE,67354545.09,354117,27619530.29,24048,65135197.97,202295,28862002.47,78474,9905,767,9764,723
202407,2614501,SURUBIM,26,PERNAMBUCO,NE,NORDESTE,226141764.48,1111218,68662169.38,47325,233558663.19,834398,76012431.3,181349,33497,1372,32748,1279
202401,2930907,TABOCAS DO BREJO VELHO,29,BAHIA,NE,NORDESTE,17600992.64,106647,3339413.5,3995,16821314.04,61692,3081975.66,12653,4435,158,4275,155
202505,4219358,VITOR MEIRELES,42,SANTA CATARINA,SU,SUL,14741338.78,55497,9297993.36,6706,14977876.18,26912,11547713.31,14194,2739,298,2619,290
202312,3110707,CAMBUQUIRA,31,MINAS GERAIS,SE,SUDESTE,26480773.87,150791,6678562.93,7749,27079607.06,96390,7927125.9,25538,6036,433,6161,426
202502,3102100,ALTO RIO DOCE,31,MINAS GERAIS,SE,SUDESTE,18865945.3,93641,4168123.34,4105,19843756.05,61155,2717137.21,12207,4574,221,4397,200
202305,2400802,ANGICOS,24,RIO GRANDE DO NORTE,NE,NORDESTE,20980649.53,153413,5463894.3,5737,20448083.57,123870,6407068.48,25861,6115,251,5915,240
202410,3170107,UBERABA,31,MINAS GERAIS,SE,SUDESTE,1687422524.45,7023200,1864603910.1,639464,1765285968.67,4549860,1785050152.76,1564731,215677,20844,213845,19271
202304,1400704,UIRAMUTÃ,14,RORAIMA,NO,NORTE,2606507.08,16869,2157348.23,1345,2278184.1,10494,1365376.43,2367,953,38,922,41
202304,5200829,AMARALINA,52,GOIÁS,CO,CENTRO-OESTE,4739148.87,16679,855734.43,589,4386281.59,20832,718308.96,1054,939,39,907,40
202506,3124708,ESTRELA DO INDAIÁ,31,MINAS GERAIS,SE,SUDESTE,6583244.88,34598,1521891.7,1896,7479527.32,19131,1530792.75,5977,1463,89,1414,84
202408,4101507,ARAPONGAS,41,PARANÁ,SU,SUL,495117063.21,2035677,742549120.76,286074,550563496.01,1204969,686925853.55,590346,71876,8596,71740,8108
202407,3514007,DOBRADA,35,SÃO PAULO,SE,SUDESTE,22910165.8,151786,8096414.14,7559,21872784.13,87907,8463667.41,16668,5356,280,5218,267
202404,4315156,PROGRESSO,43,RIO GRANDE DO SUL,SU,SUL,7165605.29,41915,3461318.23,2424,7408114.62,19789,3681757.97,6330,2127,161,1890,171
202409,3513207,CRISTAIS PAULISTA,35,SÃO PAULO,SE,SUDESTE,30129933.37,130813,16021323.05,10304,38764021.7,74541,12246359.84,30539,4742,428,4666,377
202307,3522000,ITAJU,35,SÃO PAULO,SE,SUDESTE,4958476.32,26922,2574865.4,1478,7425162.16,16639,2417567.68,2819,1503,80,1465,83
202507,2930808,SOUTO SOARES,29,BAHIA,NE,NORDESTE,45815864.51,285354,7509291.78,9352,44138167.39,173311,5849420.28,26413,8678,217,8464,196
202412,5007950,TACURU,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,26953930.65,155940,5328674.44,6823,23650311.41,80671,5999248.26,22375,4719,184,4524,166
202501,1721307,TUPIRATINS,17,TOCANTINS,NO,NORTE,5309977.03,35653,964693.84,839,5704283.21,18867,692133.9,2503,996,40,1007,32
202410,3550407,SÃO PEDRO,35,SÃO PAULO,SE,SUDESTE,142307933.34,623698,87023719.33,66123,151617425.24,383369,81939899.98,148045,22575,2213,22340,2072
202404,2503209,CABEDELO,25,PARAÍBA,NE,NORDESTE,276435898.7,1413584,318916011.67,74828,271231479.32,943802,435520354.4,219573,39988,2677,39579,2385
202406,2705002,MATA GRANDE,27,ALAGOAS,NE,NORDESTE,37976403.72,267473,3049340.36,4348,36156143.89,189111,3624289.58,16151,9124,129,8848,120
202405,4314902,PORTO ALEGRE,43,RIO GRANDE DO SUL,SU,SUL,6186104734.81,26788743,11979388664.2,14555855,6429948996.24,16337538,13145749935.91,68366235,1015894,96035,973701,91373
202402,4314787,PONTE PRETA,43,RIO GRANDE DO SUL,SU,SUL,2145148.65,6941,902634.72,524,1953175.58,3030,2178864.94,1278,535,51,420,55
202509,4316105,RONDA ALTA,43,RIO GRANDE DO SUL,SU,SUL,4271130.78,17599,4337444.6,1878,4037786.5,8687,3702018.86,4209,3500,405,2643,407
202509,3107802,BOM JESUS DO GALHO,31,MINAS GERAIS,SE,SUDESTE,7811274.94,34276,3577880.64,1468,7395618.35,18218,4654989.83,5742,5393,254,4366,253
202307,2506905,ITABAIANA,25,PARAÍBA,NE,NORDESTE,46969117.48,281282,9472997.3,7148,42077522.96,221941,9841020.88,32292,10990,337,11280,323
202402,3136579,JOSENÓPOLIS,31,MINAS GERAIS,SE,SUDESTE,8587753.06,63824,1121946.65,900,8690002.93,38093,823146.32,3174,1905,43,1936,50
202411,5213772,MONTIVIDIU DO NORTE,52,GOIÁS,CO,CENTRO-OESTE,12404203.38,54888,3185897.27,2121,12920155.77,32196,1971580.28,8366,2117,95,2047,95
202408,4304671,CAPIVARI DO SUL,43,RIO GRANDE DO SUL,SU,SUL,26601838.91,78733,18411709.34,7965,25688699.91,40243,15197040.14,18586,2675,295,2538,287
202305,2504900,CRUZ DO ESPÍRITO SANTO,25,PARAÍBA,NE,NORDESTE,17427744.5,124464,3172324.09,3306,16420390.72,95362,2678984.62,8154,5899,128,6015,111
202311,1504000,LIMOEIRO DO AJURU,15,PARÁ,NO,NORTE,50956486.44,249566,7463480.55,5889,46858980.62,166978,8098575.95,8590,8521,105,8006,103
202412,3161205,SÃO FRANCISCO DE PAULA,31,MINAS GERAIS,SE,SUDESTE,14204041.17,70020,50178656.52,3205,13863121.91,39982,50912829.3,11430,2854,160,2891,154
202304,5221304,TRÊS RANCHOS,52,GOIÁS,CO,CENTRO-OESTE,6299779.21,23705,2612321.0,2409,6764218.98,20631,2347783.77,4958,1367,127,1392,101
202311,3540101,PONGAÍ,35,SÃO PAULO,SE,SUDESTE,8125935.92,30399,11642986.45,1917,10339495.51,19822,2980535.32,4586,1731,118,1639,112
202405,2408607,PARANÁ,24,RIO GRANDE DO NORTE,NE,NORDESTE,8687642.6,59258,795002.58,532,7853367.92,41120,455553.69,893,1888,29,1831,28
202310,2105427,ITINGA DO MARANHÃO,21,MARANHÃO,NE,NORDESTE,67407834.43,431018,27421201.19,16927,65401287.7,302048,28307985.54,66578,12488,429,12382,413
202405,3506102,BEBEDOURO,35,SÃO PAULO,SE,SUDESTE,354980684.42,1356149,1217779839.36,147400,408127930.6,857448,1334156031.25,377769,48842,4551,47786,4180
202306,3111804,CANÁPOLIS,31,MINAS GERAIS,SE,SUDESTE,26113668.85,114761,80089113.83,9596,25665504.78,103689,64535685.31,24991,5236,349,5238,317
202503,3514908,ELIAS FAUSTO,35,SÃO PAULO,SE,SUDESTE,62760989.19,385289,70594419.81,32581,65554991.86,208770,64586303.23,65918,11131,875,11024,844
202403,4115457,MARQUINHO,41,PARANÁ,SU,SUL,9453681.87,42361,1879431.39,1702,9146583.91,22122,4324475.14,3974,2034,95,1888,99
202304,3203502,MONTANHA,32,ESPÍRITO SANTO,SE,SUDESTE,39195225.57,184039,15901148.51,10232,37763016.52,153755,17341483.62,32166,8684,512,8739,510
202410,4118204,PARANAGUÁ,41,PARANÁ,SU,SUL,586635630.05,4056486,880152102.03,334526,597064910.21,2319569,792825573.45,771981,103217,7316,102416,6819
202508,4316709,SANTA BÁRBARA DO SUL,43,RIO GRANDE DO SUL,SU,SUL,41126627.95,146205,643223544.63,9320,38595560.98,74101,789845817.25,26635,5463,463,5192,439
202404,3152204,PORTEIRINHA,31,MINAS GERAIS,SE,SUDESTE,77237855.52,440605,18453967.62,21076,77011909.71,294531,20315888.64,81063,17117,918,16946,883
202507,1100940,CUJUBIM,11,RONDÔNIA,NO,NORTE,88845437.82,363646,20684379.62,19860,93915346.97,193511,23332307.55,71821,9719,548,9765,538
202310,3124609,ESTRELA DALVA,31,MINAS GERAIS,SE,SUDESTE,3305569.77,22899,2105226.66,826,3297028.04,15336,1472318.45,1812,948,43,976,39
202407,3146206,OURO VERDE DE MINAS,31,MINAS GERAIS,SE,SUDESTE,21983394.57,95335,3807330.74,2396,21492225.0,66994,3062074.19,5248,3504,110,3447,102
202505,2406809,LAJES PINTADAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,11620932.5,108879,1829631.8,1764,10812675.64,67302,1407645.19,8296,3013,82,2934,73
202506,3101409,ALBERTINA,31,MINAS GERAIS,SE,SUDESTE,10613640.77,40467,48136528.29,3320,11594616.94,22229,42620541.62,7570,1511,93,1465,97
202305,5007901,SIDROLÂNDIA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,133417557.31,462725,177659769.35,49010,126764351.17,321763,147641703.22,102229,22793,1585,22676,1539
202507,3200359,ALTO RIO NOVO,32,ESPÍRITO SANTO,SE,SUDESTE,37941102.52,151467,10443430.23,6556,37356006.79,93498,10759813.83,25585,4464,227,4343,221
202409,2926202,RIACHÃO DAS NEVES,29,BAHIA,NE,NORDESTE,44974910.7,342604,16533959.49,9789,43179932.52,206754,13224220.68,28506,10260,292,10251,267
202507,3520400,ILHABELA,35,SÃO PAULO,SE,SUDESTE,203183840.85,955590,104948849.18,107174,221212707.55,526545,91283913.28,270111,28147,3162,27977,3037
202507,4306809,ENCANTADO,43,RIO GRANDE DO SUL,SU,SUL,68987333.92,297998,144246558.76,31937,64903347.3,155124,204960009.47,299236,12930,1842,12085,1807
202305,3519709,IBIÚNA,35,SÃO PAULO,SE,SUDESTE,178861343.17,731416,106774237.12,71291,209087142.12,559471,89956025.15,131644,40201,2706,40997,2632
202504,4315552,RIO DOS ÍNDIOS,43,RIO GRANDE DO SUL,SU,SUL,7304830.47,29678,963796.36,997,6756608.75,12979,944257.36,2166,1262,71,1206,66
202412,2405603,JARDIM DE PIRANHAS,24,RIO GRANDE DO NORTE,NE,NORDESTE,56969519.25,266669,12788013.14,6912,58821924.91,200538,17974710.61,36747,7062,226,6640,216
202312,4210100,MAFRA,42,SANTA CATARINA,SU,SUL,139073476.97,606256,193826047.32,54229,142591109.04,382659,142455414.08,152274,28570,2598,28073,2521
202410,2920908,MASCOTE,29,BAHIA,NE,NORDESTE,30437661.79,227105,9789238.93,5620,28924644.06,146480,9871805.75,22410,6439,193,6374,177
202505,1300086,ANAMÃ,13,AMAZONAS,NO,NORTE,26267218.15,242040,2503333.75,4051,22516290.08,145892,3717431.84,14703,6153,93,5772,91
202308,3203056,JAGUARÉ,32,ESPÍRITO SANTO,SE,SUDESTE,88779077.79,418374,37013492.44,19972,88453537.86,245444,33075014.84,74192,15044,727,14820,696
202501,2309300,NOVA RUSSAS,23,CEARÁ,NE,NORDESTE,63068145.02,521732,39844696.76,22744,59418964.87,350929,38855766.32,102583,16000,619,15967,570
202504,2206670,MORRO DO CHAPÉU DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,12993624.67,110760,772133.95,1697,12308491.42,62094,971488.17,5875,2955,38,2976,33
202311,4117255,NOVA PRATA DO IGUAÇU,41,PARANÁ,SU,SUL,25807258.95,93285,16848441.99,10428,24824083.38,50053,15361793.15,25160,4828,547,4592,531
202405,3106705,BETIM,31,MINAS GERAIS,SE,SUDESTE,1554505935.35,9188082,3904150883.73,667270,1585995166.21,6033665,2658757031.15,1615067,279278,21364,279968,19628
202308,2601052,ARAÇOIABA,26,PERNAMBUCO,NE,NORDESTE,25776170.07,198878,3986704.43,3960,25167179.98,153194,3384796.64,11057,8734,178,8809,163
202401,2209377,SANTA ROSA DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,6926371.15,54382,1117543.15,1946,6328675.97,32822,1118591.47,4952,2074,61,2137,56
202507,2304806,GRANJEIRO,23,CEARÁ,NE,NORDESTE,14721652.75,106918,1623089.41,1658,13911400.34,66309,1133823.94,9260,2904,59,2829,54
202309,1200138,BUJARI,12,ACRE,NO,NORTE,15331029.31,111605,6030881.35,4970,16342216.66,72397,6112495.05,10233,4418,107,4451,101
202507,5215231,NOVO GAMA,52,GOIÁS,CO,CENTRO-OESTE,369149348.3,3097730,120815217.06,139754,374663046.21,1914011,99408681.7,428194,63483,2870,64556,2736
202304,4126272,SAUDADE DO IGUAÇU,41,PARANÁ,SU,SUL,9193043.96,31675,5810573.5,3930,8517685.04,19149,5059852.44,8693,2257,210,2179,202
202403,2206308,MIGUEL LEÃO,22,PIAUÍ,NE,NORDESTE,2470559.59,28598,1587477.8,883,2330122.15,16892,1305666.24,1374,708,23,686,22
202505,4215802,SÃO BENTO DO SUL,42,SANTA CATARINA,SU,SUL,323468928.46,1528505,443490330.81,156017,333132613.38,804039,387284567.92,320876,55103,6141,53871,6036
202306,1508209,VIGIA,15,PARÁ,NO,NORTE,67311842.02,533552,14087419.0,15627,67331997.34,413952,15921562.15,40374,21419,522,21381,494
202405,5006002,NOVA ALVORADA DO SUL,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,77699912.28,440054,79080872.82,40987,75885337.34,234007,99130666.53,93231,12450,788,12326,764
202306,2101707,BARREIRINHAS,21,MARANHÃO,NE,NORDESTE,96545025.6,707387,35391213.02,49596,98991851.18,533504,36141043.89,108432,24267,1038,24635,1029
202501,2305407,ICÓ,23,CEARÁ,NE,NORDESTE,157590435.18,1060087,50408789.88,28791,149025550.76,720020,27146421.76,117088,32587,861,32568,801
202308,4314407,PELOTAS,43,RIO GRANDE DO SUL,SU,SUL,830339475.28,4166398,673650277.04,403114,846342676.85,2903767,663100035.1,1019072,189909,14772,183367,14117
202406,4127106,TELÊMACO BORBA,41,PARANÁ,SU,SUL,249068505.67,1385806,201371990.15,120751,247261391.41,731958,178327593.63,271640,47204,3379,46637,3238
202306,2907400,CATOLÂNDIA,29,BAHIA,NE,NORDESTE,2809441.37,19898,786046.09,994,2830879.27,14181,1153346.58,2377,1099,33,1139,35
202312,2312304,SÃO BENEDITO,23,CEARÁ,NE,NORDESTE,84398149.22,548289,20926866.63,22726,85403489.33,373115,24789861.44,111017,20302,839,20488,771
202404,3115706,CENTRAL DE MINAS,31,MINAS GERAIS,SE,SUDESTE,22508303.84,72913,5052080.63,3760,24197245.76,46343,4887164.21,15638,3207,196,3235,189
202506,2704609,MARAVILHA,27,ALAGOAS,NE,NORDESTE,33422408.97,217279,1765289.43,2494,31823485.95,133462,2180932.78,15795,5738,99,5676,93
202412,1702158,ARAGUANÃ,17,TOCANTINS,NO,NORTE,17293248.05,136515,2616380.7,3428,16252640.44,79872,2094884.22,8676,3220,91,3178,83
202508,3530409,MIRASSOLÂNDIA,35,SÃO PAULO,SE,SUDESTE,18504564.2,91645,6606349.65,6765,18795414.55,51777,6125608.2,17633,2673,241,2642,181
202501,4100202,ADRIANÓPOLIS,41,PARANÁ,SU,SUL,18045896.39,120881,8876681.51,5206,16154012.14,64725,14273967.09,17980,3731,199,3656,193
202403,4307815,ESTRELA VELHA,43,RIO GRANDE DO SUL,SU,SUL,5292529.57,25079,3119859.72,1094,5164756.02,10867,3249535.36,1856,1301,69,1104,66
202407,3534104,ORIENTE,35,SÃO PAULO,SE,SUDESTE,17111796.04,94314,6895098.23,6740,15488738.52,52126,7818329.16,12235,3667,271,3514,245
202502,3123502,DOURADOQUARA,31,MINAS GERAIS,SE,SUDESTE,5594691.93,17537,9550155.81,760,5098661.54,9114,9398067.41,2504,835,59,793,51
202407,4312179,MATO QUEIMADO,43,RIO GRANDE DO SUL,SU,SUL,2870224.47,12974,488342.79,505,2232133.44,5772,855441.73,1237,690,48,622,58
202307,2918902,LAJEDÃO,29,BAHIA,NE,NORDESTE,9459386.01,48219,854560.1,732,9936836.41,32580,798013.87,3589,2054,46,2071,49
202311,4127908,TUNEIRAS DO OESTE,41,PARANÁ,SU,SUL,17213386.87,70217,6577342.45,5514,18618721.84,42022,5739411.65,11875,3701,234,3654,218
202306,3139003,MACHADO,31,MINAS GERAIS,SE,SUDESTE,94887127.31,284220,97892310.1,28676,99723383.46,211964,94191277.75,50206,17843,1473,18003,1423
202311,3204500,SANTA LEOPOLDINA,32,ESPÍRITO SANTO,SE,SUDESTE,19363318.47,102281,14331270.79,5208,18892787.64,61072,10068766.33,16279,4719,226,4477,232
202507,4118808,PEABIRU,41,PARANÁ,SU,SUL,52879125.61,277622,50371167.72,25161,55408724.84,142932,36553550.99,64656,8130,737,7971,732
202507,2210706,SIMÕES,22,PIAUÍ,NE,NORDESTE,39267822.1,297602,14161702.67,15177,35974256.21,190664,11976347.7,53661,8217,222,7962,198
202507,3127503,GONZAGA,31,MINAS GERAIS,SE,SUDESTE,18542022.24,73320,3036075.29,4959,20794442.34,40016,3947036.45,18110,3086,133,3058,133
202309,4300851,ARAMBARÉ,43,RIO GRANDE DO SUL,SU,SUL,5962012.02,32107,1562047.03,2769,5053808.72,18272,1524558.62,5753,1791,158,1735,157
202404,3150604,PIRACEMA,31,MINAS GERAIS,SE,SUDESTE,10549304.05,45238,4413471.38,3272,10779257.0,30272,4715882.8,8317,2555,201,2463,194
202306,3500709,AGUDOS,35,SÃO PAULO,SE,SUDESTE,76380343.46,427877,66208233.94,41616,79494346.59,297154,63948200.72,70643,20679,1614,20323,1498
202507,5200175,ÁGUA FRIA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,21023792.15,88257,54962970.76,6059,21328223.87,46464,42697878.39,18287,2776,219,2761,185
202410,4104303,CAMPO MOURÃO,41,PARANÁ,SU,SUL,487408641.91,1791036,4157850520.37,253051,496089005.52,1022906,4288719684.34,543913,62600,7167,61626,6817
202312,3522307,ITAPETININGA,35,SÃO PAULO,SE,SUDESTE,511924109.41,2707415,342743790.9,201768,523353574.81,1661420,354860931.32,469627,93703,6618,92158,6215
202504,4218954,URUPEMA,42,SANTA CATARINA,SU,SUL,7376883.38,26616,1684210.97,1741,7363275.92,13520,1834077.02,6650,1412,108,1351,101
202508,3520608,INDIANA,35,SÃO PAULO,SE,SUDESTE,19597859.61,100757,10380027.56,7227,20811787.8,57529,8718828.44,16673,3083,243,3007,221
202403,2109239,PRESIDENTE MÉDICI,21,MARANHÃO,NE,NORDESTE,14331167.4,126318,1147181.26,2124,13432680.69,73817,1318881.63,8668,3301,58,3222,54
202411,2904506,BROTAS DE MACAÚBAS,29,BAHIA,NE,NORDESTE,20513629.37,159171,3743551.01,6696,18833056.44,93846,3447839.44,20194,5140,188,4971,177
202402,4212270,PASSOS MAIA,42,SANTA CATARINA,SU,SUL,7115769.4,31248,10920524.33,1924,6848512.89,15905,34678712.53,4157,1841,141,1736,137
202312,3550605,SÃO ROQUE,35,SÃO PAULO,SE,SUDESTE,293187951.96,1292902,228694825.37,128953,308549590.25,824808,223727292.5,304379,50962,4674,50842,4385
202503,4104659,CARAMBEÍ,41,PARANÁ,SU,SUL,132585518.74,451762,551655500.27,49311,144747117.73,230631,414057004.36,100921,14911,1399,14535,1331
202311,2912905,IBIRATAIA,29,BAHIA,NE,NORDESTE,41687717.77,262206,6684482.47,7790,39723558.74,179843,6890782.49,20409,9520,257,9655,241
202411,4307005,ERECHIM,43,RIO GRANDE DO SUL,SU,SUL,405293732.67,1575736,1562041556.35,192256,405188285.19,875117,1472732719.2,555071,65120,8812,62321,8470
202407,3136405,JOAQUIM FELÍCIO,31,MINAS GERAIS,SE,SUDESTE,8684584.08,57161,2652866.3,2771,8085362.37,32553,3177805.36,4695,1926,120,1888,118
202304,2918753,LAGOA REAL,29,BAHIA,NE,NORDESTE,15004462.99,67307,2040237.86,1501,14000375.66,47923,3063322.29,5355,3807,79,3679,86
202309,2300507,ALCÂNTARAS,23,CEARÁ,NE,NORDESTE,12003786.1,85406,2012603.19,2950,11704413.24,61262,1512830.28,7184,4212,155,4232,125
202508,3522901,ITAPUÍ,35,SÃO PAULO,SE,SUDESTE,45265442.24,305780,51998986.61,24233,45717453.83,156680,58070879.92,67609,8138,627,7867,589
202312,3504701,BALBINOS,35,SÃO PAULO,SE,SUDESTE,3705453.12,28253,982130.29,952,3751355.67,16579,730751.32,1772,976,39,962,36
202304,3517703,GUARÁ,35,SÃO PAULO,SE,SUDESTE,36767554.35,198995,45187488.85,16122,35918037.73,135729,48752465.22,49643,9790,636,9737,611
